Status,Please enter your Prolific ID to indicate that you consent to taking part in the study.,What is your age?,What gender do you identify with?,What is your highest level of education?,To which of these groups do you consider you belong?,"What is your gross household income annually? This is the combined income of all earners in a household from all sources, including wages, salaries, or rents and before tax deductions.",Which party (if any) do you identify most closely with?,"Thinking back to the EU referendum in 2016, did you vote to remain in the EU or to leave the EU, or did you not vote?",COVID-19 is a virus:Please tick all statements that are true.,COVID-19 is caused by bacteria:Please tick all statements that are true.,COVID-19 can be transmitted in areas with hot and humid climate:Please tick all statements that are true.,There is no coronavirus vaccine approved for use in the general population:Please tick all statements that are true.,Most people who get COVID-19 recover from it:Please tick all statements that are true.,COVID-19 can be transmitted through mosquito bites:Please tick all statements that are true.,Antibiotics are effective in preventing and treating COVID-19:Please tick all statements that are true.,None of these are true:Please tick all statements that are true.,I have tested positive for coronavirus or for coronavirus antibodies:Please tick all that apply.,"I have not been tested, but am highly confident that I have or have had coronavirus:Please tick all that apply.",Someone I know has tested positive for coronavirus or for coronavirus antibodies:Please tick all that apply.,Someone I know has passed away from a confirmed case of coronavirus:Please tick all that apply.,"My job involves treating coronavirus patients, or supporting those who are giving treatment:Please tick all that apply.",None of these apply:Please tick all that apply.,How good are you at working with fractions?,How good are you at figuring out how much a shirt will cost if it is 25% off?,How often do you find numerical information to be useful?,The government understands the needs of my community:Do you agree or disagree with the following statements?,The government usually has good intentions:Do you agree or disagree with the following statements?,"In general, the government usually does the right thing:Do you agree or disagree with the following statements?",Politicians don’t respect people like me:Do you agree or disagree with the following statements?,Politicians usually ignore my community:Do you agree or disagree with the following statements?,The government acts unfairly towards people like me:Do you agree or disagree with the following statements?,"Contracting COVID-19 (the disease caused by coronavirus):Thinking about the possible impacts of coronavirus, how worried are you about the following?","Becoming seriously unwell or dying:Thinking about the possible impacts of coronavirus, how worried are you about the following?","Friends or family becoming seriously unwell or dying:Thinking about the possible impacts of coronavirus, how worried are you about the following?","Your finances being severely affected:Thinking about the possible impacts of coronavirus, how worried are you about the following?","Losing your job:Thinking about the possible impacts of coronavirus, how worried are you about the following?","There being a long-lasting negative impact on society:Thinking about the possible impacts of coronavirus, how worried are you about the following?","I have found the communication and advice from the UK government helpful:To what extent, if at all, do you agree or disagree with the following statements?","The UK government’s advice on how to protect myself and others has been effective:To what extent, if at all, do you agree or disagree with the following statements?","The UK government’s response to the coronavirus has been clear and consistent:To what extent, if at all, do you agree or disagree with the following statements?","The UK government’s plan has adapted well to the changing scientific information and situation:To what extent, if at all, do you agree or disagree with the following statements?","Compared with other countries, the UK government has responded well to the coronavirus outbreak:To what extent, if at all, do you agree or disagree with the following statements?","The UK government has done a good job of protecting UK residents through its response to the coronavirus:To what extent, if at all, do you agree or disagree with the following statements?",Quarantining anyone who has been in contact with a contaminated patient:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Temporarily closing schools:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Cancelling large events:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Cancelling routine hospital procedures:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Stopping all inbound international flights from countries with confirmed cases of coronavirus:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Quarantining all inbound international flights from countries with confirmed cases of coronavirus:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Encouraging social distancing of at least 1 metre:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Requiring wearing masks on public transport:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Requiring wearing masks in all indoor public places:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,I support none of these:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,"Going to the hairdressers:In the next month, which of the following activities are you likely to do? Tick all that apply.","Visiting an in-door museum or exhibition:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to bars and restaurants:In the next month, which of the following activities are you likely to do? Tick all that apply.","Using public toilets:In the next month, which of the following activities are you likely to do? Tick all that apply.","Using public transport:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to in-door cinemas or theatres:In the next month, which of the following activities are you likely to do? Tick all that apply.","Taking holidays abroad:In the next month, which of the following activities are you likely to do? Tick all that apply.","Attending places of worship:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to in-door gyms / leisure centres / swimming pools:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to large, public gatherings (sport / music events):In the next month, which of the following activities are you likely to do? Tick all that apply.","Use public transport, e.g., bus, train, Underground:In the next month, which of the following activities are you likely to do? Tick all that apply.","None of these:In the next month, which of the following activities are you likely to do? Tick all that apply.",Prolific
Complete,5be9d0b85b7ff700013c7bb7,56,Male,A-level (or equivalent),Mixed,"£30,001 - 40,000 per year",Conservative Party,I voted Leave,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,"I have not been tested, but am highly confident that I have or have had coronavirus",Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,5,6,6,Agree,Strongly agree,Strongly agree,Disagree,Disagree,Disagree,Very worried,Very worried,Very worried,Somewhat worried,Very worried,Somewhat worried,Agree,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,Using public transport,,,,,"Going to large, public gatherings (sport / music events)",,,
Complete,5eb2cbe5330b18058ec9bdc0,33,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Indian,"£60,001 - 70,000 per year",Liberal Democrats,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,Someone I know has passed away from a confirmed case of coronavirus,,,5,5,6,Strongly disagree,Agree,Disagree,Disagree,Agree,Neither agree nor disagree,A little worred,Not worried at all,Very worried,A little worred,Not worried at all,Very worried,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,Going to bars and restaurants,,,,,,,,,,
Disqualified,5f03743de2b98455ccb8627f,30,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Other,"£10,001 - 20,000 per year",Conservative Party,"I was not eligible to vote, but would have voted Leave",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,Someone I know has passed away from a confirmed case of coronavirus,,,3,6,4,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Strongly disagree,Neither agree nor disagree,Somewhat worried,Somewhat worried,Somewhat worried,Very worried,Somewhat worried,Somewhat worried,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Disqualified,5ebcada11ac87310b16fe61b,18,Male,A-level (or equivalent),Other,"£20,001 - 30,000 per year",Liberal Democrats,"I was not eligible to vote, but would not have voted",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,I have tested positive for coronavirus or for coronavirus antibodies,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,Someone I know has passed away from a confirmed case of coronavirus,,,4,6,4,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Not worried at all,Not worried at all,Not worried at all,Somewhat worried,A little worred,Somewhat worried,Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Complete,5f0ed38631c8642506414def,49,Male,"Undergraduate degree (e.g., BA)",Mixed,"£10,001 - 20,000 per year",Conservative Party,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,,,,,,,,,,None of these apply,3,3,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Very worried,Very worried,Very worried,Somewhat worried,Somewhat worried,Very worried,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,Going to in-door gyms / leisure centres / swimming pools,,,,
Disqualified,5ee17a9321c28b560db7a981,19,Male,"Undergraduate degree (e.g., BA)",Mixed,"£10,001 - 20,000 per year",No party,"I was not eligible to vote, but would not have voted",COVID-19 is a virus,COVID-19 is caused by bacteria,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,COVID-19 can be transmitted through mosquito bites,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,3,6,4,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Very worried,Very worried,Very worried,Very worried,Somewhat worried,Very worried,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,,,,,Going to in-door gyms / leisure centres / swimming pools,,,,
Disqualified,5eb30b0809b1cb0d239f7c08,18,Male,"Undergraduate degree (e.g., BA)",Chinese,"£20,001 - 30,000 per year",No party,"I was eligible to vote, but did not",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,3,4,2,Neither agree nor disagree,Disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Somewhat worried,Not worried at all,Not worried at all,A little worred,Somewhat worried,A little worred,Agree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Disqualified,5e565d90a80a0b000d5498a3,35,Male,"Undergraduate degree (e.g., BA)",Mixed,"£10,001 - 20,000 per year",Other party,"I was not eligible to vote, but would not have voted",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,Antibiotics are effective in preventing and treating COVID-19,,,,,Someone I know has passed away from a confirmed case of coronavirus,,,3,4,5,Disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Somewhat worried,Somewhat worried,Somewhat worried,Somewhat worried,Somewhat worried,Somewhat worried,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Disqualified,5e51c7f1df9ae92099c875f1,27,Male,"Undergraduate degree (e.g., BA)",Black,"£30,001 - 40,000 per year",Green Party,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,None of these apply,0,3,1,Strongly disagree,Strongly disagree,Strongly disagree,Agree,Agree,Agree,Somewhat worried,Somewhat worried,Somewhat worried,Very worried,Somewhat worried,Somewhat worried,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,Using public transport,,,,,,,,
Disqualified,5f0086c2304f7319bdba5d61,20,Male,A-level (or equivalent),Black,"£10,001 - 20,000 per year",No party,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,COVID-19 is caused by bacteria,COVID-19 can be transmitted in areas with hot and humid climate,,,,Antibiotics are effective in preventing and treating COVID-19,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,4,4,3,Disagree,Agree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Disqualified,5f03a1cea147c85d2ed7060e,19,Male,"Undergraduate degree (e.g., BA)",Mixed,"£20,001 - 30,000 per year",Liberal Democrats,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,6,6,4,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Very worried,Very worried,Very worried,Very worried,Not worried at all,Very worried,Neither agree nor disagree,Disagree,Disagree,Agree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Disqualified,5ed539ff129cb40aacbbce90,29,Male,"Undergraduate degree (e.g., BA)",Mixed,"£60,001 - 70,000 per year",No party,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,4,5,5,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Somewhat worried,Somewhat worried,Very worried,A little worred,Not worried at all,Somewhat worried,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,Going to bars and restaurants,Using public toilets,Using public transport,,,,Going to in-door gyms / leisure centres / swimming pools,,,,
Complete,5e66af6f70f23a07c791f77d,28,Male,"Undergraduate degree (e.g., BA)",Mixed,"£70,001 - 80,000 per year",Labour,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,Someone I know has passed away from a confirmed case of coronavirus,,,5,6,6,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Agree,Somewhat worried,Very worried,Very worried,Very worried,A little worred,Very worried,Disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,,,,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,,,,,,Going to in-door gyms / leisure centres / swimming pools,,,,
Disqualified,5bd4944a72eb1f0001efb198,24,Male,A-level (or equivalent),Other,"£20,001 - 30,000 per year",Conservative Party,"I was not eligible to vote, but would have voted Leave",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,6,6,6,Disagree,Neither agree nor disagree,Agree,Disagree,Disagree,Agree,A little worred,A little worred,Very worried,Somewhat worried,Not worried at all,Very worried,Disagree,Agree,Strongly disagree,Agree,Neither agree nor disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,Using public transport,,,Attending places of worship,,,,,
Complete,5e6f977ad6d4335517516794,31,Male,A-level (or equivalent),White,"£30,001 - 40,000 per year",Brexit Party,I voted Leave,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,,,,,,,,,,None of these apply,4,5,5,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Agree,Neither agree nor disagree,Not worried at all,Not worried at all,Somewhat worried,A little worred,Somewhat worried,Somewhat worried,Disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,Disagree,,Temporarily closing schools,Cancelling large events,,,,,,,,Going to the hairdressers,,Going to bars and restaurants,Using public toilets,Using public transport,,,,,"Going to large, public gatherings (sport / music events)",,,
Disqualified,5b5250d0608e18000184dc36,38,Male,"Undergraduate degree (e.g., BA)",Black,"£100,001 - 150,000 per year",Liberal Democrats,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,4,6,6,Strongly disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,5efbcc678988dc1862d893d5,20,Male,"Undergraduate degree (e.g., BA)",Mixed,"£60,001 - 70,000 per year",Conservative Party,I voted Leave,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,6,6,6,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Somewhat worried,Very worried,Very worried,Very worried,Somewhat worried,Very worried,Neither agree nor disagree,Agree,Agree,Agree,Strongly agree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,Going to bars and restaurants,,,,,Attending places of worship,,"Going to large, public gatherings (sport / music events)",,,
Complete,5d5db7f7ca179000180b17cc,35,Male,"Undergraduate degree (e.g., BA)",Indian,"£20,001 - 30,000 per year",Liberal Democrats,I voted Remain,COVID-19 is a virus,COVID-19 is caused by bacteria,,There is no coronavirus vaccine approved for use in the general population,,COVID-19 can be transmitted through mosquito bites,,,,,,,,None of these apply,2,4,3,Agree,Strongly agree,Agree,Agree,Agree,Neither agree nor disagree,Somewhat worried,Somewhat worried,Very worried,Somewhat worried,Very worried,Somewhat worried,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Agree,,Temporarily closing schools,Cancelling large events,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,,,Going to the hairdressers,,Going to bars and restaurants,,Using public transport,,,,,,,,
Disqualified,5e2e1f7b4a724d000d31b15e,24,Male,"Undergraduate degree (e.g., BA)",Other,"Under £10,000 per year",No party,"I was not eligible to vote, but would not have voted",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,,,,,,,,,,None of these apply,5,5,4,Agree,Agree,Agree,Disagree,Disagree,Strongly disagree,Somewhat worried,Very worried,Very worried,Very worried,Somewhat worried,Somewhat worried,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,Using public transport,,,,,,,,
Disqualified,5721b3054d5b26001301f651,31,Male,A-level (or equivalent),Indian,"£50,001 - 60,000 per year",Conservative Party,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,3,6,5,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,A little worred,Not worried at all,A little worred,A little worred,Not worried at all,Very worried,Agree,Agree,Agree,Agree,Agree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Complete,5edaa4fa28a45e12e7a48385,18,Male,A-level (or equivalent),Black,"£10,001 - 20,000 per year",Labour,"I was not eligible to vote, but would have voted Leave",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,6,6,4,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Not worried at all,Not worried at all,Not worried at all,Not worried at all,Not worried at all,Not worried at all,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,,,,,,,,,,I support none of these,,,,,,,,,,,,None of these,
Complete,5d7d57efad1fe40001e94417,21,Male,"Undergraduate degree (e.g., BA)",Black,"£20,001 - 30,000 per year",Labour,"I was not eligible to vote, but would not have voted",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,6,6,3,Strongly disagree,Strongly disagree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,A little worred,Somewhat worried,Somewhat worried,Very worried,A little worred,Somewhat worried,Neither agree nor disagree,Disagree,Strongly disagree,Disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Disqualified,5e5800186e6dc6000ecd880c,30,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Indian,"£50,001 - 60,000 per year",No party,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,5,6,6,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,A little worred,A little worred,Somewhat worried,A little worred,A little worred,A little worred,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,
Complete,5ea40a4f9b5ea639664812d1,20,Male,A-level (or equivalent),Pakistani,"£10,001 - 20,000 per year",SNP,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,"I have not been tested, but am highly confident that I have or have had coronavirus",,,,,6,6,6,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Not worried at all,Not worried at all,Very worried,Very worried,Very worried,Somewhat worried,Strongly disagree,Agree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,,,,,Going to the hairdressers,Visiting an in-door museum or exhibition,Going to bars and restaurants,Using public toilets,,,,,Going to in-door gyms / leisure centres / swimming pools,,,,
Complete,5eadba3c2ee2df08c162dc70,31,Male,"Undergraduate degree (e.g., BA)",Mixed,"£20,001 - 30,000 per year",Labour,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,5,5,5,Disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,A little worred,A little worred,Somewhat worried,A little worred,A little worred,Very worried,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,,,Encouraging social distancing of at least 1 metre,,,,,,,,,,,,,,,None of these,
Complete,5d53e9abf85f0b001526f451,38,Female,"Postgraduate degree (e.g., MA, MSc, PhD)",Mixed,"£20,001 - 30,000 per year",Labour,I voted Leave,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,3,3,5,Disagree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Somewhat worried,Somewhat worried,A little worred,Not worried at all,Not worried at all,Somewhat worried,Neither agree nor disagree,Agree,Disagree,Disagree,Disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,,,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,Using public toilets,,,,,,,,,
