Status,Please enter your Prolific ID to indicate that you consent to taking part in the study.,What is your age?,What gender do you identify with?,What is your highest level of education?,To which of these groups do you consider you belong?,"What is your gross household income annually? This is the combined income of all earners in a household from all sources, including wages, salaries, or rents and before tax deductions.",Which party (if any) do you identify most closely with?,"Thinking back to the EU referendum in 2016, did you vote to remain in the EU or to leave the EU, or did you not vote?",COVID-19 is a virus:Please tick all statements that are true.,COVID-19 is caused by bacteria:Please tick all statements that are true.,COVID-19 can be transmitted in areas with hot and humid climate:Please tick all statements that are true.,There is no coronavirus vaccine approved for use in the general population:Please tick all statements that are true.,Most people who get COVID-19 recover from it:Please tick all statements that are true.,COVID-19 can be transmitted through mosquito bites:Please tick all statements that are true.,Antibiotics are effective in preventing and treating COVID-19:Please tick all statements that are true.,None of these are true:Please tick all statements that are true.,I have tested positive for coronavirus or for coronavirus antibodies:Please tick all that apply.,"I have not been tested, but am highly confident that I have or have had coronavirus:Please tick all that apply.",Someone I know has tested positive for coronavirus or for coronavirus antibodies:Please tick all that apply.,Someone I know has passed away from a confirmed case of coronavirus:Please tick all that apply.,"My job involves treating coronavirus patients, or supporting those who are giving treatment:Please tick all that apply.",None of these apply:Please tick all that apply.,How good are you at working with fractions?,How good are you at figuring out how much a shirt will cost if it is 25% off?,How often do you find numerical information to be useful?,The government understands the needs of my community:Do you agree or disagree with the following statements?,The government usually has good intentions:Do you agree or disagree with the following statements?,"In general, the government usually does the right thing:Do you agree or disagree with the following statements?",Politicians don’t respect people like me:Do you agree or disagree with the following statements?,Politicians usually ignore my community:Do you agree or disagree with the following statements?,The government acts unfairly towards people like me:Do you agree or disagree with the following statements?,Picture page timer,Time spent on picture page,"Contracting COVID-19 (the disease caused by coronavirus):Thinking about the possible impacts of coronavirus, how worried are you about the following?","Becoming seriously unwell or dying:Thinking about the possible impacts of coronavirus, how worried are you about the following?","Friends or family becoming seriously unwell or dying:Thinking about the possible impacts of coronavirus, how worried are you about the following?","Your finances being severely affected:Thinking about the possible impacts of coronavirus, how worried are you about the following?","Losing your job:Thinking about the possible impacts of coronavirus, how worried are you about the following?","There being a long-lasting negative impact on society:Thinking about the possible impacts of coronavirus, how worried are you about the following?","I have found the communication and advice from the UK government helpful:To what extent, if at all, do you agree or disagree with the following statements?","The UK government’s advice on how to protect myself and others has been effective:To what extent, if at all, do you agree or disagree with the following statements?","The UK government’s response to the coronavirus has been clear and consistent:To what extent, if at all, do you agree or disagree with the following statements?","The UK government’s plan has adapted well to the changing scientific information and situation:To what extent, if at all, do you agree or disagree with the following statements?","Compared with other countries, the UK government has responded well to the coronavirus outbreak:To what extent, if at all, do you agree or disagree with the following statements?","The UK government has done a good job of protecting UK residents through its response to the coronavirus:To what extent, if at all, do you agree or disagree with the following statements?",Quarantining anyone who has been in contact with a contaminated patient:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Temporarily closing schools:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Cancelling large events:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Cancelling routine hospital procedures:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Stopping all inbound international flights from countries with confirmed cases of coronavirus:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Quarantining all inbound international flights from countries with confirmed cases of coronavirus:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Encouraging social distancing of at least 1 metre:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Requiring wearing masks on public transport:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,Requiring wearing masks in all indoor public places:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,I support none of these:Societies can respond in a number of ways to coronavirus. Which of the following actions would you support? Tick all that apply.,"Going to the hairdressers:In the next month, which of the following activities are you likely to do? Tick all that apply.","Visiting an in-door museum or exhibition:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to bars and restaurants:In the next month, which of the following activities are you likely to do? Tick all that apply.","Using public toilets:In the next month, which of the following activities are you likely to do? Tick all that apply.","Using public transport:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to in-door cinemas or theatres:In the next month, which of the following activities are you likely to do? Tick all that apply.","Taking holidays abroad:In the next month, which of the following activities are you likely to do? Tick all that apply.","Attending places of worship:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to in-door gyms / leisure centres / swimming pools:In the next month, which of the following activities are you likely to do? Tick all that apply.","Going to large, public gatherings (sport / music events):In the next month, which of the following activities are you likely to do? Tick all that apply.","Use public transport, e.g., bus, train, Underground:In the next month, which of the following activities are you likely to do? Tick all that apply.","None of these:In the next month, which of the following activities are you likely to do? Tick all that apply.","Thinking back to the picture you saw earlier, how many countries appeared in it?",Prolific
Complete,58b1e8dadffbb5000194b3aa,59,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Mixed,"£60,001 - 70,000 per year",Conservative Party,I voted Leave,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,Someone I know has passed away from a confirmed case of coronavirus,,,5,6,5,Agree,Agree,Agree,Disagree,Neither agree nor disagree,Disagree,,92,Somewhat worried,Somewhat worried,Very worried,Somewhat worried,Not worried at all,Somewhat worried,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5e4d87fef682961ef0ed4593,19,Male,A-level (or equivalent),Pakistani,"£20,001 - 30,000 per year",Labour,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,6,6,6,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,26,A little worred,Very worried,Very worried,Somewhat worried,Somewhat worried,Somewhat worried,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,,,,,,,,,More than one,
Complete,5f03a864add1582da1ea6aae,19,Male,A-level (or equivalent),Pakistani,"£30,001 - 40,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,5,5,4,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,,7,Not worried at all,A little worred,Very worried,Somewhat worried,Somewhat worried,Somewhat worried,Neither agree nor disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,,Using public transport,Going to in-door cinemas or theatres,Taking holidays abroad,Attending places of worship,,"Going to large, public gatherings (sport / music events)",,,More than one,
Complete,5eca8aaba88e735c2fe5a526,20,Male,A-level (or equivalent),Indian,"£60,001 - 70,000 per year",Conservative Party,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,Someone I know has passed away from a confirmed case of coronavirus,,,3,6,5,Agree,Strongly agree,Agree,Disagree,Disagree,Disagree,,18,A little worred,Not worried at all,Somewhat worried,A little worred,A little worred,Not worried at all,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,,,,,,,,,,More than one,
Partial,5edd9c9a14c6a3ac049f1b52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Complete,5edd9c9a14c6a3ac049f1b52,19,Male,GCSE (or equivalent),Indian,"Under £10,000 per year",Labour,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,COVID-19 is caused by bacteria,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,Antibiotics are effective in preventing and treating COVID-19,,,,,,,None of these apply,6,6,4,Agree,Agree,Agree,Neither agree nor disagree,Agree,Disagree,,19,Somewhat worried,Somewhat worried,Very worried,A little worred,Not worried at all,Somewhat worried,Agree,Agree,Disagree,Agree,Disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,,,,Attending places of worship,,,,,More than one,
Complete,5ed7a88c8d523524737f76c3,22,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",White,"£70,001 - 80,000 per year",No party,"I was eligible to vote, but did not",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,,,,,,,,Someone I know has passed away from a confirmed case of coronavirus,,,5,6,5,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,,8,Somewhat worried,Somewhat worried,Very worried,Very worried,Very worried,Somewhat worried,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Strongly disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,,Using public transport,Going to in-door cinemas or theatres,,,,"Going to large, public gatherings (sport / music events)",,,More than one,
Complete,5f081bbb2a94b7222bdbe25e,20,Male,A-level (or equivalent),Pakistani,"£20,001 - 30,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,"I have not been tested, but am highly confident that I have or have had coronavirus",Someone I know has tested positive for coronavirus or for coronavirus antibodies,Someone I know has passed away from a confirmed case of coronavirus,,,3,4,3,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,Strongly agree,,10,Very worried,Very worried,Very worried,Very worried,Very worried,Somewhat worried,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,Using public toilets,,,,Attending places of worship,Going to in-door gyms / leisure centres / swimming pools,,,,More than one,
Complete,5efdbe3ab8abd121fe47c735,20,Male,"Undergraduate degree (e.g., BA)",Indian,"£50,001 - 60,000 per year",Liberal Democrats,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,6,6,6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,,10,A little worred,Not worried at all,Not worried at all,Not worried at all,Not worried at all,Not worried at all,Agree,Strongly agree,Strongly agree,Disagree,Agree,Agree,,,,,,,,,,I support none of these,,,,,Using public transport,,,,Going to in-door gyms / leisure centres / swimming pools,,,,More than one,
Complete,5ef506ebdcd6b2127169ce91,20,Male,A-level (or equivalent),Indian,"£100,001 - 150,000 per year",Labour,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,5,5,6,Neither agree nor disagree,Agree,Disagree,Strongly disagree,Disagree,Disagree,,17,A little worred,A little worred,Very worried,A little worred,Not worried at all,Somewhat worried,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,,,,,,Going to in-door gyms / leisure centres / swimming pools,,,,More than one,
Complete,5da647993d7f630017f81d17,22,Male,A-level (or equivalent),Bangladeshi,"£30,001 - 40,000 per year",Liberal Democrats,"I was eligible to vote, but did not",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,Someone I know has passed away from a confirmed case of coronavirus,,,5,5,6,Disagree,Disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,,32,Somewhat worried,Very worried,Very worried,Very worried,Not worried at all,Very worried,Agree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,Using public transport,,,,,,,,More than one,
Complete,5e8fa4b58028052a7880c8ac,40,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Chinese,"£90,001 - 100,000 per year",No party,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,3,3,5,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,,28,Somewhat worried,Somewhat worried,Somewhat worried,Somewhat worried,Somewhat worried,Somewhat worried,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5d778ca177fb710001d1256a,23,Male,A-level (or equivalent),Bangladeshi,"£20,001 - 30,000 per year",Labour,I voted Leave,COVID-19 is a virus,COVID-19 is caused by bacteria,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,4,4,4,Disagree,Disagree,Disagree,Agree,Agree,Agree,,9,Very worried,Very worried,Very worried,Very worried,Somewhat worried,Very worried,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5f05b4e0a81c730550fb9517,26,Male,"Undergraduate degree (e.g., BA)",Mixed,"£40,001 - 50,000 per year",Labour,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,Antibiotics are effective in preventing and treating COVID-19,,,,,,,None of these apply,3,6,5,Strongly disagree,Strongly disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,7,A little worred,Very worried,Somewhat worried,Somewhat worried,A little worred,A little worred,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,Going to bars and restaurants,,Using public transport,Going to in-door cinemas or theatres,,,Going to in-door gyms / leisure centres / swimming pools,,,,More than one,
Complete,5f061e6a5f079b1533789cfa,24,Male,"Undergraduate degree (e.g., BA)",Bangladeshi,"£20,001 - 30,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,Someone I know has passed away from a confirmed case of coronavirus,,,6,6,6,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Agree,Agree,,19,A little worred,A little worred,Very worried,Very worried,Very worried,Very worried,Agree,Disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,Using public transport,,,,,,,,More than one,
Complete,5b75b77a722bd2000195f1d4,20,Male,A-level (or equivalent),Mixed,"£30,001 - 40,000 per year",Labour,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,,,,,,,,,,,,None of these apply,5,6,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,,21,A little worred,Not worried at all,A little worred,Somewhat worried,Not worried at all,A little worred,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,,Temporarily closing schools,Cancelling large events,,,,,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5d6ea2b71c79b20001fa0341,22,Male,A-level (or equivalent),Black,"£50,001 - 60,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,3,6,3,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,,15,A little worred,A little worred,Somewhat worried,Somewhat worried,A little worred,Somewhat worried,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,Using public transport,,,,Going to in-door gyms / leisure centres / swimming pools,,,,More than one,
Complete,5ede1a9f2120090304a87432,20,Male,A-level (or equivalent),Mixed,"£50,001 - 60,000 per year",Labour,"I was not eligible to vote, but would have voted Remain",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,2,2,3,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,,15,A little worred,A little worred,A little worred,Not worried at all,Not worried at all,A little worred,Agree,Agree,Agree,Disagree,Strongly disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5c44b3fe1bbffd0001014286,27,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Indian,"£70,001 - 80,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,4,6,5,Agree,Strongly agree,Agree,Disagree,Disagree,Disagree,,57,Somewhat worried,Somewhat worried,Very worried,Somewhat worried,Somewhat worried,Somewhat worried,Agree,Strongly agree,Agree,Agree,Agree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,,,,,,,,,More than one,
Complete,5c7ee8fb571d310016278b17,28,Male,"Undergraduate degree (e.g., BA)",Bangladeshi,"£20,001 - 30,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,"I have not been tested, but am highly confident that I have or have had coronavirus",,Someone I know has passed away from a confirmed case of coronavirus,,,4,6,5,Agree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,,17,Somewhat worried,Not worried at all,Very worried,Somewhat worried,Not worried at all,Very worried,Agree,Agree,Disagree,Disagree,Disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,Going to bars and restaurants,Using public toilets,,,,,,,,,More than one,
Complete,5de83e5748241d7af1b6c348,28,Male,"Undergraduate degree (e.g., BA)",Chinese,"£30,001 - 40,000 per year",Conservative Party,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,Antibiotics are effective in preventing and treating COVID-19,,,"I have not been tested, but am highly confident that I have or have had coronavirus",Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,4,4,5,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,,33,Very worried,Very worried,Somewhat worried,Very worried,Somewhat worried,Somewhat worried,Disagree,Disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5bb41c688f3bd70001e5a377,34,Male,"Undergraduate degree (e.g., BA)",Indian,"£50,001 - 60,000 per year",Labour,I voted Remain,COVID-19 is a virus,COVID-19 is caused by bacteria,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,Antibiotics are effective in preventing and treating COVID-19,,,,,,,None of these apply,5,5,5,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,,26,A little worred,A little worred,A little worred,A little worred,A little worred,A little worred,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Neither agree nor disagree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,,,,,,,,,,,,None of these,More than one,
Complete,5e85d54f97225603e14f4ce9,19,Male,A-level (or equivalent),Black,"Under £10,000 per year",Labour,I voted Remain,COVID-19 is a virus,,COVID-19 can be transmitted in areas with hot and humid climate,There is no coronavirus vaccine approved for use in the general population,,,,,,,Someone I know has tested positive for coronavirus or for coronavirus antibodies,,,,1,5,4,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Strongly agree,,9,A little worred,A little worred,Very worried,Very worried,Somewhat worried,Somewhat worried,Disagree,Agree,Agree,Agree,Strongly disagree,Disagree,Quarantining anyone who has been in contact with a contaminated patient,,Cancelling large events,,,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,Using public toilets,,,,,Going to in-door gyms / leisure centres / swimming pools,"Going to large, public gatherings (sport / music events)",,,More than one,
Complete,5ee88ac870e42201873816b1,22,Male,"Postgraduate degree (e.g., MA, MSc, PhD)",Bangladeshi,"£90,001 - 100,000 per year",Labour,I voted Remain,COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,2,2,3,Disagree,Disagree,Disagree,Strongly agree,Strongly agree,Agree,,16,A little worred,Not worried at all,A little worred,Not worried at all,A little worred,Somewhat worried,Disagree,Agree,Disagree,Strongly agree,Strongly disagree,Agree,Quarantining anyone who has been in contact with a contaminated patient,Temporarily closing schools,Cancelling large events,Cancelling routine hospital procedures,Stopping all inbound international flights from countries with confirmed cases of coronavirus,Quarantining all inbound international flights from countries with confirmed cases of coronavirus,Encouraging social distancing of at least 1 metre,Requiring wearing masks on public transport,Requiring wearing masks in all indoor public places,,Going to the hairdressers,,,,,,,Attending places of worship,,,,,More than one,
Complete,5ee5483b1dfa3b0ded826eee,20,Male,A-level (or equivalent),Bangladeshi,"£40,001 - 50,000 per year",Conservative Party,"I was not eligible to vote, but would not have voted",COVID-19 is a virus,,,There is no coronavirus vaccine approved for use in the general population,Most people who get COVID-19 recover from it,,,,,,,,,None of these apply,0,0,6,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,,10,Very worried,Very worried,Very worried,Very worried,Very worried,Very worried,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,Requiring wearing masks in all indoor public places,,,,Going to bars and restaurants,,,,,,,,,,More than one,
